,Rhizosolenia setigera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rhizosolenia stolterfothii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rhizosolenia styliformis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rhizosolenia spp.,,,,,,,,,,,,,,,,,,,,,1452,,,,,,,,4400,2904,1452,,,704,,,,,1452,2904,2904,,1452,704,,704,,2904,2904,2904,704,704,,704,704,,704,704,2904,5852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,,352,,,,,,,13200,,,2904,,,,,,,,,,,,,,,,,,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,10252,,,,,,,352,352,,,,,,,,,,,,,,,176,352,,,,,,,,,,,,,,,176,
Rhoicosphenia,Rhoicosphenia curvata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhopalodia,Rhopalodia musculus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schröderella,Schröderella delicatula ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seminavis,Seminavis robusta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skeletonema,Skeletonema spp.,12826000,12650000,10274000,6124800,1504800,1342000,61600,61600,136400,294800,6424000,7458000,4818000,2015200,444400,1315600,48400,17600,57200,338800,6754000,4180000,2785200,2499200,3181200,4897200,2195600,4382400,3405600,1474000,6811200,4210800,4686000,6028000,4664000,16544000,8712000,11396000,3212000,5016000,255200,44000,,70400,,519200,48400,281600,39600,79200,281600,286000,202400,422400,154000,924000,492800,928400,1188000,184800,,,,,,,,,,,,,,,,,,,,,35200,44000,,,,,,35200,7304,35200,114400,132000,48400,8800,,,26400,26400,26400,30800,2992000,2420000,2380400,462000,,17600,,,26400,,325600,61600,1452000,52800,13200,,35200,26400,,,1628000,66000,35200,,,136400,,70400,52800,22000,26400,17600,,184800,,8800,,,,,343200,136400,44000,,,,,,8800,17600,8800,44000,,30800,,5852,,,8800,,5764000,1254000,404800,136400,,8800,22000,,48400,,88000,,17600,,44000,,,,,,52800,35200,,,,,,,,,,,,,,,,,,,17600,17600,26400,61600,66000,70400,26400,35200,,,,48400,35200,,,26400,13200,26400,13200,,567600,360800,158400,,,,,35200,30800,13200,171600,250800,154000,13200,35200,35200,17600,8800,17600,8800
Stephanopyxis,Stephanopyxis turris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,,,,,,,,,,,,,,,,,,,,13200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptotheca,Streptotheca indica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surirella,Surirella fluminensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Surirella spp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,,,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thalassionema,Thalassionema frauenfeldii,17600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5852,7304,,,,,,,,,,,2904,,,,,,,,,,39600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800,,,,,,,,,,,,,,,,,,,5852,,,1452,,,,,,,22000,,,,,,,352,,,,,,,,,,,,17600,,,,,,5852,,,2904,,,,1452,,,,,,39600,,1452,,,,,5852,,1452
,Thalassionema nitzschiodes,,66000,22000,26400,,26400,30800,5852,26400,5852,13200,35200,101200,35200,22000,44000,26400,30800,35200,4400,198000,118800,101200,74800,127600,22000,26400,88000,30800,83600,132000,79200,101200,136400,48400,88000,48400,74800,30800,,167200,105600,167200,145200,140800,321200,61600,189200,74800,70400,374000,594000,220000,338800,272800,400400,180400,96800,44000,,,,,,,,,,,,,,,,,,,,,,171600,145200,198000,259600,356400,523600,404800,550000,338800,224400,325600,475200,233200,330000,378400,418000,655600,572000,312400,224400,,8800,4400,52800,,30800,1452,13200,13200,,,30800,44000,35200,17600,,26400,8800,13200,,,,,22000,101200,13200,,,,,1452,1452,2904,13200,8800,35200,17600,26400,,,,,2904,26400,8800,1452,,,,,5852,1452,1452,,26400,13200,8800,2904,,8800,44000,8800,13200,,1452,,39600,,1452,8800,8800,8800,8800,26400,,,,,2904,,5852,52800,,,22000,17600,13200,1452,2904,,5852,,,4400,,44000,22000,1452,22000,,30800,1452,17600,1452,8800,,2904,,,1452,8800,,2904,,,,5852,1452,,1452,35200,35200,22000,8800,30800,1452,1452,,,,,61600,2904,13200,5852,1452,17600,,,8800
Thalassiosira,"Thalassiosira angulata (large, >20µm)",8800,8800,13200,22000,17600,8800,1452,1452,2904,2904,13200,22000,22000,17600,1452,8800,2904,1452,8800,704,22000,8800,74800,92400,48400,123200,66000,118800,44000,57200,44000,61600,83600,83600,70400,110000,66000,88000,74800,61600,8800,,,,,1452,,2904,704,704,1452,,,8800,704,17600,17600,4400,8800,2904,,,,,,,,,,,,,,,,,,,,,2904,,,,,,,,,,,,,,704,,,,704,2904,616000,316800,321200,114400,2904,,,,,704,114400,110000,277200,2904,,,,,4400,,110000,2904,13200,,,13200,,2904,,,1452,2904,704,,1452,1452,,,352,352,1452,,,,352,,704,,704,,,,352,352,1452,1452,,1452,704,1452,22000,1452,704,,,352,1452,35200,,,,,,,,352,,,352,704,2904,,1452,,704,13200,,,,,1452,352,2904,704,2904,1452,2904,1452,352,352,704,1452,4400,,1452,2904,2904,704,4400,5852,,,704,2904,1452,1452,10252,2904,5852,4400,13200,1452,1452,1452,,704,704,352,352,1452,5852,,2904,17600,1452,2904,704,352,704,2904
,Thalassiosira bioculata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thalassiosira eccentrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thalassiosira hyalina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thalassiosira nordenskioldii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thalassiosira rotula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thalassiosira weissflogii,1452,,,,,2904,,1452,,,1452,704,,,,,,,1452,1452,,,,,4400,8800,,1452,8800,13200,22000,4400,,1452,,,,,,,22000,26400,1452,,,,,,,,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,,,,,,,,,,,,,,,,,,,,,2904,,,,,,,,,,,13200,,,,,,,,,,,,,,,,,,,,,,,,,2904,,,,,,,,,,,,2904,,,17600,8800,,,,,1452,704,,,,13200,,,,,,,,
,auxospore of Thalassiosira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thalassiosira spp.1 (medium-large, 15-20µm",39600,8800,22000,22000,52800,8800,39600,13200,13200,17600,30800,26400,35200,13200,1452,30800,4400,8800,13200,4400,88000,66000,30800,39600,57200,79200,83600,145200,83600,101200,88000,61600,101200,70400,74800,176000,132000,242000,96800,110000,4400,,,,,26400,1452,22000,26400,22000,4400,4400,13200,17600,1452,57200,17600,44000,22000,26400,,,,,,,,,,,,,,,,,,,,,,,,,,1452,,704,1452,13200,1452,,4400,,,,,,2904,,752400,286000,228800,70400,,1452,704,,2904,,132000,101200,176000,1452,1452,,,4400,,,220000,8800,8800,,,,,,,,22000,26400,5852,4400,13200,17600,8800,,,,39600,,,,2904,,,,4400,,8800,,8800,,1452,1452,,13200,8800,4400,66000,110000,1452,4400,,,8800,8800,1452,4400,13200,1452,1452,8800,13200,704,,,1452,13200,30800,48400,44000,4400,704,4400,1452,1452,704,,8800,4400,1452,,1452,4400,1452,1452,,,2904,1452,1452,,1452,,1452,8800,1452,8800,13200,2904,,1452,8800,1452,8800,4400,8800,,8800,13200,22000,8800,1452,30800,17600,1452,1452,,1452,,1452,22000,13200,1452,13200,1452,1452,
,"Thalassiosira spp.2 (medium-small, 10-15µm)",39600,48400,13200,35200,48400,35200,17600,13200,26400,4400,39600,35200,30800,17600,22000,30800,39600,13200,17600,4400,44000,44000,57200,114400,96800,149600,255200,118800,79200,57200,110000,61600,57200,83600,184800,308000,418000,88000,123200,105600,39600,17600,8800,,1452,26400,4400,22000,61600,66000,35200,4400,26400,30800,8800,61600,70400,66000,44000,17600,,,,,,,,,,,,,,,,,,,,,,,,,,13200,,704,2904,22000,,26400,8800,,,1452,1452,1452,8800,4400,176000,44000,39600,30800,,4400,,,1452,1452,44000,61600,66000,1452,1452,1452,,22000,4400,2904,704000,61600,22000,1452,8800,88000,13200,1452,1452,2904,22000,35200,30800,30800,39600,48400,17600,1452,2904,2904,35200,,8800,,,,,,4400,,8800,8800,4400,8800,17600,8800,8800,8800,13200,8800,154000,66000,1452,,2904,,4400,13200,4400,4400,13200,1452,1452,8800,13200,,,,1452,4400,26400,35200,35200,8800,,,1452,1452,,,8800,4400,,1452,2904,4400,1452,1452,1452,1452,13200,1452,,704,1452,1452,1452,8800,1452,1452,8800,17600,8800,2904,4400,2904,17600,22000,35200,22000,17600,74800,22000,4400,8800,26400,8800,1452,30800,1452,26400,22000,22000,30800,30800,13200,13200,1452,1452,13200
,"Thalassiosira spp.3 (small, <10µm)",39600,35200,22000,22000,8800,22000,22000,17600,22000,26400,13200,8800,17600,13200,22000,8800,22000,26400,8800,17600,88000,16104,13200,66000,48400,79200,44000,57200,22000,22000,39600,39600,88000,48400,110000,352000,264000,176000,22000,17600,44000,52800,70400,8800,8800,22000,8800,8800,39600,8800,26400,13200,8800,8800,8800,35200,22000,44000,22000,13200,,,,,,,,,,,,,,,,,,,,,4400,,,,,8800,8800,13200,17600,8800,,17600,4400,,5852,8800,1452,1452,39600,8800,66000,13200,8800,26400,1452,8800,,,8800,,30800,22000,17600,1452,1452,1452,,26400,17600,,10428000,492800,118800,8800,66000,396000,22000,8800,30800,22000,167200,123200,57200,35200,74800,74800,57200,22000,30800,30800,17600,,39600,22000,4400,110000,30800,,4400,,52800,88000,22000,22000,52800,74800,13200,4400,8800,,506000,374000,30800,4400,,,17600,,4400,,17600,22000,8800,,1452,1452,13200,,1452,17600,52800,8800,17600,4400,,,1452,1452,1452,10252,8800,8800,,1452,1452,13200,1452,8800,8800,1452,22000,57200,13200,,4400,96800,22000,17600,,22000,8800,13200,4400,26400,57200,79200,74800,52800,,48400,101200,158400,48400,26400,17600,48400,48400,44000,22000,13200,22000,52800,35200,26400,35200,26400,176000,26400,35200,8800
Thalassiothrix,Thalassiothrix longissima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946000,880000,594000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trachyneis,Trachyneis aspera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triceratium,Triceratium spp.,,,,,,,,,,,,,,,,,,,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trigonium,Trigonium spp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxarium ,Toxarium spp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diatom1,"unknown diatom, six-horn star shape, ~10um)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other diatoms,Other diatoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dinoflagellate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akashiwo,Akashiwo sanguinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,,352,2904,704,,,,704,,,,,,,,,,,,,,,,,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandrium,Alexandrium spp.,,,,,,,,,,,,,,,,,,,,,1452,,,,,,,,,,4400,,,,,,,,,,704,,2904,,704,,,,,,,,,,,,,,,2904,,,,,,,,,,,,,,,,,,,,,2904,1452,,,,,,,,,1452,,,,,,,,,704,,,,,,,,704,,704,,,704,,,,,,,,2904,,,,,,,352,,352,,,,352,,,,,,,2904,704,352,,,,,,,,,,,,,,,,,,,,,,,,704,704,,,,,,,,,,704,,,352,2904,352,1452,704,352,,,,,,,352,,,,,,352,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,176,
,Alexandrium tamarense,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amphidinium,Amphidinium crassum,,704,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904,11704,,,704,2904,,,,,,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
